Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count
Brand B,26-01-2026,Growify | TOF | Conversion | UAE,,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,418.08,-418.08,11.0,40165.0,0.0,3705.0,6.0,0.0,-0.0,0.0,-0.0,,-0.0,-0.0,-0.0,0.0,0.0,66.0
Brand B,16-01-2026,Growify | TOF | Conversion | UAE,,Ecomm | Wedding's,  NAN  ,United Arab Emirates,Middle East,40884.531456,425.880536,18.0,,0.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,102500.0,0.0,0.0,1.0
Brand B,01-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,427.4,427.4,,601.0,0.0,7.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,25-01-2026,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Reel | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,430.04,430.04,18.0,30015.0,0.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0
,30-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,434.521985,434.521985,17.0,-429.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0
Brand B,25-01-2026,Growify | TOF | Conversion | UAE,PAUSED,  ECOMM | WEDDING'S  ,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,443.66,443.66,11.0,372.0,0.0,975.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,01-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,  CUSTOM | CELEB CLOSET | CAROUSEL | SALES | GROWIFY | - COPY 2  ,United Arab Emirates,Middle East,450.24,,27.0,1231.0,0.0,17.0,-19.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
Brand B,24-01-2026,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Reel | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,451.2,68131.2,1300.0,27695.0,0.0,11.0,-1080.0,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,10-01-2026,Growify | TOF | Conversion | UAE,PAUSED,  ECOMM | WEDDING'S  ,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,451.46,68170.45999999999,13.0,401.0,0.0,,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0
Brand B,25-01-2026,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,United Arab Emirates,middle east,454.15,454.15,21.0,,0.0,15.0,-19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48000.0,0.0,0.0,1.0
brand b,26-01-2026,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Reel | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,459.7,459.7,10.0,228.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,02-01-2026,Growify | TOF | Conversion | UAE,PAUSED,ecomm | wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,467.74,467.74,14.0,648.0,0.0,4.0,5.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0
Brand B,26-01-2026,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Reel | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,468.3,-70713.3,12.0,-280.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,17-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,  MIDDLE EAST  ,475.237419,475.237419,4400.0,-109765.0,0.0,4290.0,23.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,0.0,66.0
Brand B,25-01-2026,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,United Arab Emirates,Middle East,,478.36,99.0,474.0,,85.0,104.0,1.0,,0.0,0.0,0.0,0.0,-0.0,42000.0,0.0,0.0,1.0
Brand B,28-01-2026,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,485.6,485.6,18.0,316.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,04-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,488.85,488.85,1700.0,687.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-1.0
Brand B,05-01-2026,Growify | TOF | Conversion | UAE,PAUSED,  ECOMM | WEDDING'S  ,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,,490.2,19.0,679.0,0.0,8.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,0.0,0.0,1.0
Brand B,26-01-2026,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,United Arab Emirates,,496.51,496.51,-77.0,503.0,0.0,58.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,66.0
Brand B,27-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,,501.03,18.0,418.0,0.0,12.0,10.0,1.0,-78.0,0.0,0.0,0.0,0.0,0.0,48000.0,5520000.0,0.0,
Brand B,03-01-2026,Growify | TOF | Conversion | UAE,nan,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,504.19,504.19,40.0,1256.0,0.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Brand B,03-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,507.98,507.98,17.0,695.0,0.0,7.0,6.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
,31-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,-510.39,510.39,11.0,438.0,0.0,9.0,6.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,30-01-2026,  GROWIFY | TOF | CONVERSION | UAE  ,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,,517.74,517.74,15.0,485.0,0.0,9.0,972.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,08-01-2026,Growify | TOF | Conversion | UAE,PAUSED,,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,,-518.35,518.35,16.0,-584.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,66.0
Brand B,12-01-2026,Growify | TOF | Conversion | UAE,PAUSED,,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,49905.600000000006,519.85,2000.0,725.0,0.0,13.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Brand B,11-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,,523.21,34.0,104835.0,0.0,16.0,18.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,10-01-2026,,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,523.46,523.46,32.0,670.0,0.0,21.0,20.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
Brand B,16-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,523.76,523.76,18.0,586.0,0.0,11.0,13.0,0.0,,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0,1.0
Brand B,14-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,527.899915,527.899915,43.0,98165.0,0.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
Brand B,  24-01-2026  ,Growify | TOF | Conversion | UAE,paused,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,531.51,531.51,33.0,547.0,0.0,20.0,21.0,2.0,1.0,2.0,,,0.0,0.0,180000.0,0.0,160000.0,1.0
brand b,08-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,534.85,534.85,34.0,801.0,,15.0,1728.0,0.0,1.0,1.0,82.0,14823000.0,0.0,1.0,0.0,75000.0,81000.0,1.0
Brand B,24-01-2026,  GROWIFY | TOF | 23/01/26 | ABO | UAE | SALES  ,PAUSED,TOF | Brands | Purchase | Women,,,Middle East,-51815.04,539.74,23.0,,0.0,20.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,,145400.0,145400.0,-0.0,-1.0
brand b,15-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,545.54,545.54,37.0,643.0,0.0,21.0,2916.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0
Brand B,13-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,,Middle East,553.27,553.27,,673.0,0.0,14.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,24-01-2026,Growify | TOF | Conversion | UAE,PAUSED,  ECOMM | WEDDING'S  ,CA_Carousel_CampaignShoot_Mix_Fanah,united arab emirates,Middle East,556.79,556.79,11.0,288.0,0.0,12.0,,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,05-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,54272.64,-565.34,37.0,965.0,0.0,-23.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49000.0,0.0,0.0,1.0
,15-01-2026,Growify | TOF | Conversion | UAE,paused,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,570.36,-570.36,22.0,550.0,0.0,11.0,13.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0
Brand B,29-01-2026,Growify | TOF | Conversion | UAE,PAUSED,,,United Arab Emirates,,592.13,592.13,18.0,387.0,0.0,11.0,12.0,0.0,0.0,,0.0,,0.0,0.0,-0.0,0.0,0.0,
nan,21-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,593.39,89601.89,10.0,504.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0
Brand B,28-01-2026,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,United Arab Emirates,Middle East,599.51,599.51,35.0,500.0,0.0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
Brand B,14-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,603.543274,603.543274,15.0,-82650.0,0.0,1170.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
brand b,,Growify | TOF | Conversion | UAE,,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,58125.12,605.47,44.0,1493.0,0.0,-23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Brand B,26-01-2026,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,,middle east,617.66,617.66,30.0,392.0,0.0,21.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0
Brand B,20-01-2026,  GROWIFY | TOF | CONVERSION | UAE  ,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,619.83,619.83,45.0,121365.0,0.0,22.0,27.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,06-01-2026,,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,635.07,95895.57,1.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0
,20-01-2026,,PAUSED,Ecomm | Wedding's,ca_carousel_campaignshoot_mix_fanah,United Arab Emirates,Middle East,640.76,640.76,18.0,562.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,,0.0,1.0,84000.0,-0.0,0.0,1.0
Brand B,11-01-2026,  GROWIFY | TOF | CONVERSION | UAE  ,paused,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,653.92,653.92,20.0,711.0,0.0,1950.0,-11.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0
Brand B,12-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,,Middle East,655.382705,655.382705,1900.0,660.0,0.0,11.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
Brand B,,,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,667.03,667.03,52.0,794.0,,,35.0,1.0,0.0,0.0,0.0,,0.0,0.0,160000.0,0.0,-0.0,1.0
Brand B,29-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,middle east,675.95,,14.0,459.0,0.0,6.0,8.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0
,31-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,679.3,679.3,15.0,436.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
Brand B,28-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,690.75,690.75,2400.0,368.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0
Brand B,19-01-2026,Growify | TOF | Conversion | UAE,  PAUSED  ,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,691.886715,104474.893965,49.0,874.0,0.0,24.0,28.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
Brand B,13-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,,720.82,108843.82,29.0,772.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,,90000.0,0.0,0.0,
Brand B,18-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,724.04,724.04,25.0,562.0,0.0,11.0,10.0,1.0,,0.0,0.0,0.0,1.0,0.0,96000.0,96000.0,0.0,1.0
Brand B,27-01-2026,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,United Arab Emirates,Middle East,728.04,109934.04,45.0,490.0,0.0,35.0,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,26-01-2026,Growify | TOF | 23/01/26 | ABO | India | Sales,  PAUSED  ,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,,732.03,38.0,88740.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,22-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,,,735.393318,735.393318,46.0,1106.0,0.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Brand B,27-01-2026,Growify | TOF | Conversion | UAE,PAUSED,ecomm | wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,762.35,762.35,10.0,70035.0,0.0,-6.0,-6.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0
nan,23-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,774.04281,774.04281,41.0,112520.0,0.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,1.0
Brand B,28-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,813.28,813.28,,435.0,-0.0,1170.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
brand b,19-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,middle east,816.57,816.57,2400.0,606.0,0.0,11.0,,1.0,78.0,1.0,1.0,15738000.0,0.0,0.0,80000.0,0.0,16082000.0,1.0
Brand B,26-01-2026,Growify | TOF | 23/01/26 | ABO | UAE | Sales,,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,818.84,818.84,13.0,-50750.0,0.0,8.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,1.0
Brand B,  25-01-2026  ,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,-1009.97,1009.97,4300.0,693.0,0.0,35.0,34.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
Brand B,06-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,,United Arab Emirates,Middle East,1009.97,,8.0,407.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,25-01-2026,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,1017.18,,,571.0,0.0,-13.0,1512.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,255000.0,0.0,0.0,-1.0
Brand B,25-01-2026,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,-1131.09,1131.09,56.0,782.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
  BRAND B  ,24-01-2026,,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,nan,Middle East,1132.98,1132.98,7700.0,894.0,0.0,-53.0,60.0,6.0,7.0,0.0,0.0,,1.0,0.0,285711.88,273355.94,-0.0,66.0
Brand B,24-01-2026,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,1348.82,1348.82,91.0,944.0,0.0,74.0,83.0,3.0,2.0,1.0,82.0,-45000.0,0.0,0.0,165033.9,117033.9,45000.0,1.0
Brand B,16-01-2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,,,,Australia,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,15-01-2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,tof | shopify data lookalike | us/ca/aus | whatsapp | women,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 2,Australia,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1.0
Brand B,31-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,active,Ecomm | Retargeting,,Australia,Rest of the World,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,30-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,  CUSTOM | CAROUSEL | CLP | EOSS PRODUCT | EVENT | EOSS – COPY  ,Australia,Rest of the World,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,1.0,197000.0,0.0,0.0,0.0,0.0,591000.0,1.0
,,  GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA  ,,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,Australia,  REST OF THE WORLD  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,-0.0,0.0,0.0,0.0,1.0
Brand B,28-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted – Copy,Australia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,22-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,  ACTIVE  ,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,australia,Rest of the World,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,  25-01-2026  ,Growify | Retarget | Conversion | AUS+CAN+UK+USA,active,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,Australia,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,25-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted – Copy,,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
,26-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted – Copy,Australia,  REST OF THE WORLD  ,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,27-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted – Copy,Australia,rest of the world,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0
Brand B,23-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,Australia,Rest of the World,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0,,0.0,0.0,-0.0,0.0,,0.0,0.0,-1.0
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,  NAN  ,Rest of the World,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,28-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,Australia,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
