Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,ParsedDate
Brand A,,Growify | TOF | Conversion | India,ACTIVE,ecomm | ott & social,Catalog | CAR | Campaign Shoot | Kurta Sets | Mix | Summer | PDP | Deepak Maurya,India,India,1776.1,268191.1,84.0,2203.0,0.0,70.0,80.0,6.0,0.0,,0.0,0.0,,0.0,52800.0,0.0,,66.0,
Brand B,,Growify | TOF | Conversion | US+CAN,ACTIVE,Ecomm | Online Shoppers,catalog | car | campaign shoot | mix | rts | clp,Canada,Rest of the World,2596.97,2596.97,148.0,2433.0,0.0,132.0,,2.0,4.0,3.0,0.0,,0.0,1.0,,,-249000.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Influencers,Custom | Video | Influencer | Mix | WA | PLP,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Brand A,,Growify | 23rd Sept | TOF | ABO | Sales,PAUSED,  MARKET PLACES - TOF - SALES - GROWIFY  ,Custom | Catalog | 15th Dec 25,India,India,1088.67,1088.67,87.0,1817.0,0.0,79.0,82.0,-5.0,0.0,,0.0,0.0,,0.0,5260840.0,,0.0,1.0,
Brand A,,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,3215.18,3215.18,-3255600.0,500947.0,0.0,15717.0,-30090.0,10.0,0.0,,1.0,11450.0,,0.0,115300.0,-0.0,,1.0,
Brand A,,Growify | MOF + BOF | Engagemnet | INTL,PAUSED,Whatsapp | Customer Data,Custom | Video | Influencer | Kurta Set | J'adore | Summer | PDP | Hasan,United States,USA,445.13,445.13,,,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,,756.0,0.0,,0.0,1.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,  TOF | BRANDS | PURCHASE | WOMEN  ,Custom | Reel | CLP | EOSS Product | EVENT | EOSS,Saudi Arabia,Middle East,56.75,56.75,7.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
,,growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,ACTIVE,Ecomm | CX Data,Custom | Reel | PLP | Ishq | BAU – Copy,United States,USA,264.209999,-264.209999,6.0,182.0,0.0,0.0,,2.0,-0.0,0.0,0.0,0.0,0.0,,31710000.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,,United States,usa,5.47,5.47,0.0,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU – Copy 3 - Copy 2,Canada,Rest of the World,244.39,244.39,24.0,560.0,0.0,1.0,540.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,49.79,,4.0,21750.0,0.0,4.0,4.0,,0.0,0.0,-0.0,,0.0,-0.0,0.0,0.0,-0.0,1.0,
Brand A,,Growify | MOF + BOF | Engagemnet | INTL,,Whatsapp | Customer Data,Custom | Single Image | Campaign Shoot | Kurta Sets | Sofia's Garden | Summer | PDP | Deepak Maurya,Australia,Rest of the World,3902.4,40.65,0.0,33.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0,0.0,,-0.0,1.0,
Brand A,,Growify | 3rd Feb | TOF | CPR | SALES | New Cohorts,PAUSED,TOF | INDIA | Beauty and Personal Care | CPR,,India,India,47.92,47.92,2.0,,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
Brand A,,,ACTIVE,Ecomm | Home Essential,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP,India,india,4382.72,4382.72,184.0,-423110.0,0.0,148.0,171.0,26.0,,,,16380.0,,0.0,188212.0,,,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,,666.45,666.45,36.0,493.0,0.0,29.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,
Brand A,,Growify | 16th June | TOF | INDIA | ASC | CAC | SALES,PAUSED,TOF | ASC | CAC | INDIA,,India,,2123.659999,2123.659999,87.0,2381.0,0.0,69.0,74.0,12.0,1.0,0.0,1.0,26592.0,,0.0,86012.0,41240.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | Fanah | Carousel | Sales | Growify |,India,India,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brand B,,growify | tof | messaging | uae,PAUSED,Ecomm | Summer Wedding,Custom_Video_Manushichillar_lehenga_Fanah,United States,,798.99,798.99,1200.0,506.0,0.0,-0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,
brand b,,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,17702.4,-184.4,63.0,-346.0,0.0,52.0,55.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,CA_Carousel_CampaignShoot_lehenga_All,Qatar,Middle East,112.58,-112.58,,-91.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,,Custom | Carousel | CLP | Fanah | BAU | Full Price,,Middle East,723.86,723.86,45.0,-1086.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,,,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,  PAUSED  ,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,India,India,491.15,,194.0,69671.0,0.0,0.0,108.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Vintage Clothing,  NAN  ,India,India,-0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+UK,ACTIVE,  ECOMM | BEAUTY PRODUCTS  ,Custom | Video | UGC | Lehenga | Fida | Summer | PLP,United States,USA,96.485465,96.485465,,7250.0,-0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,66.0,
Brand B,,  GROWIFY | RETARGET | MESSAGING | US+CAN  ,PAUSED,,CA_Video_Influencer_Lehenga_Disha,canada,,467.52,467.52,3800.0,592.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand A,,Growify | 16th June | TOF | INDIA | ASC | CAC | SALES,PAUSED,TOF | ASC | CAC | INDIA,Custom | Carousel | EOSS | 15th Dec25 – Copy,  INDIA  ,India,158.57,158.57,8.0,266.0,,,864.0,792.0,0.0,-0.0,1.0,0.0,,0.0,30640.0,0.0,0.0,,
Brand A,,growify | bof | conversion | india,ACTIVE,ecomm | viewed + atc - 180 days,,India,India,4570.21,4570.21,191.0,,0.0,158.0,-176.0,22.0,0.0,0.0,2.0,17100.0,,0.0,198200.0,,0.0,1.0,
Brand B,,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,ca_video_influencer_lehenga_fida,,rest of the world,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,Canada,Rest of the World,597.12,6.22,0.0,435.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,387.48,,26.0,70905.0,,17.0,17.0,1.0,1.0,,-0.0,0.0,1.0,0.0,75000.0,75000.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Online Shoppers,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,usa,8.38,8.38,-0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,,,United States,  NAN  ,161.65,161.65,3.0,114.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,ecomm | retargeting,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted – Copy,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,56.0,1.0,,0.0,0.0,0.0,55000.0,,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,CA_Carousel_CampaignShoot_lehenga_All,United Arab Emirates,Middle East,2999.311541,2999.311541,73.0,2654.0,0.0,7995.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,
Brand B,,Growify | Retarget | Messaging | US+CAN,PAUSED,,CA_Video_Influencer_Lehenga_Fida,,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Wedding,Custom | CAR| Influencer | Mix | Bestseller | Summer | CLP,India,India,0.0,0.0,0.0,0.0,,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,United Kingdom,Rest of the World,,,1.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,United Kingdom,,11.62,-11.62,1.0,,0.0,1.0,1.0,1.0,3.0,-0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,PAUSED,Ecomm | Women,Custom_Video_Influencer_lehenga_Mehfil,United Arab Emirates,Middle East,,5.03,-1.0,19.0,0.0,1.0,108.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand A,,,ACTIVE,Ecomm | Home Essential,,India,India,500479.68,5213.33,13500.0,3245.0,0.0,127.0,-130.0,21.0,,,,15020.0,,0.0,,,,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 3,United States,USA,88.99,88.99,,-63.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,PAUSED,Ecomm | Women Clothing,Custom_Video_RiaVohra_lehenga_Mahiya,India,,32.75,32.75,7.0,5350.0,0.0,0.0,3.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Brand A,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Catalog | CAR | Campaign Shoot | Kurta Sets | Mix | Summer | PDP | Deepak Maurya,India,India,1495.7,1495.7,53.0,,,43.0,49.0,2.0,,,0.0,0.0,,0.0,20300.0,,,1.0,
brand b,,Growify | TOF | Conversion | CAN,  PAUSED  ,Ecomm | Online Shoppers,Catalog | CAR | Campaign Shoot | Mix | RTS | CLP,Canada,Rest of the World,443.89,443.89,32.0,680.0,0.0,35.0,24.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,  NAN  ,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,canada,Rest of the World,33.229999,33.229999,5.0,38.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,66.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,united states,USA,836.01,836.01,48.0,,0.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Messaging | US+CAN,paused,Ecomm | Retargeting,CA_Video_Influencer_Lehenga_Disha,United States,USA,471.63,471.63,18.0,340.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,
Brand A,,Growify | BOF | Conversion | India,ACTIVE,Ecomm | Viewed + ATC - 180 Days,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,37058.88,386.03,22.0,361.0,0.0,18.0,20.0,2.0,0.0,,0.0,,,0.0,17190.0,0.0,,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,,USA,100189.44,1043.64,56.0,740.0,,46.0,46.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,,United States,USA,125.58,-125.58,3.0,62.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,0.0,,0.0,,
,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 2,Australia,  REST OF THE WORLD  ,62.54,9443.54,5.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest of the World,549.318294,-549.318294,33.0,-88305.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,,Ecomm | Online Shoppers,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,USA,877.62,877.62,,345.0,0.0,-24.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Summer Wedding,,United States,USA,1943.27,293433.77,39.0,1280.0,0.0,,-864.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0,0.0,0.0,1.0,
Brand B,,growify | tof | conversion | us,ACTIVE,Ecomm | Online Shoppers,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,USA,3.48,3.48,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,Canada,Rest of the World,113.97,113.97,5.0,125.0,0.0,975.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Aashna | lehenga | Fanah | Summer | PLP,India,India,437.12,437.12,,1679.0,0.0,55.0,56.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,8305000.0,55000.0,55000.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,USA,1865.25,1865.25,-81.0,1130.0,,62.0,70.0,1.0,1.0,0.0,,0.0,0.0,0.0,96000.0,96000.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,  ACTIVE  ,Ecomm | Open Targeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,India,india,304.46,304.46,152.0,3886.0,0.0,70.0,88.0,0.0,0.0,-0.0,-1.0,28580.0,-0.0,0.0,0.0,0.0,0.0,1.0,
,,,,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,75033.6,781.6,29.0,471.0,0.0,20.0,17.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-111000.0,0.0,0.0,1.0,
Brand A,,Growify | TOF | Store Engagement | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Single Image | Influencer | Mix | J'adore | Summer | PDP,India,India,,120.66,9.0,10381.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,
Brand B,,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,Canada,Rest of the World,152.35,152.35,9.0,217.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United States,USA,134.86,20363.86,5.0,56.0,0.0,3.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,70000.0,,0.0,1.0,
Brand B,  NAN  ,Growify | TOF | Conversion | UAE,PAUSED,ecomm | wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,415.1,415.1,8.0,317.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,,Ecomm | Open Targeting,Custom | Video | Aashna | lehenga | Fanah | Summer | PLP,India,India,146143.68,1522.33,828.0,27581.0,0.0,655.0,692.0,,0.0,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-1.0,
Brand B,,Growify | TOF | Conversion | US+UK,,ecomm | beauty products,Custom | CAR | Campaign Shoot | Mix | Fanah | Summer | PLP,United States,USA,6.87,,0.0,-3.0,0.0,0.0,0.0,,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,
Brand B,,  GROWIFY | TOF | CONVERSION | US  ,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,580.48,580.48,25.0,312.0,0.0,3510.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
brand b,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,,United States,USA,577.14,577.14,28.0,500.0,0.0,-24.0,26.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,
Brand A,,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,,73.91,18.0,277.0,0.0,16.0,16.0,1188.0,0.0,0.0,0.0,0.0,,0.0,-44700.0,,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,ecomm | royal's,Existing post | Reel | CLP | Product Category | BAU | Full Price,saudi arabia,Middle East,459.91,69446.41,325.0,6128.0,1.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+CAN,ACTIVE,,Custom | Video | CampaignShoot | Lehenga | Mehfil | Summer | CLP,Canada,Rest of the World,998.6,998.6,76.0,1183.0,0.0,10140.0,5616.0,1.0,0.0,0.0,,0.0,3.0,2.0,95000.0,0.0,0.0,1.0,
Brand A,,Growify | 3rd Feb | TOF | CPR | SALES | New Cohorts,PAUSED,TOF | INDIA | IOS | CPR,Video | Divyaboppana | 3rd Feb 26 – Copy,India,India,92.55,92.55,7.0,91.0,,6.0,6.0,0.0,,,0.0,0.0,,1.0,0.0,,,1.0,
Brand B,,Growify | TOF | Conversion | US+CAN,ACTIVE,Ecomm | India Designers,Custom | Video | CampaignShoot | Lehenga | Mehfil | Summer | CLP,  CANADA  ,Rest of the World,413.28,413.28,4100.0,-601.0,0.0,-38.0,3456.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,529000.0,92000.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,PAUSED,ecomm | women clothing,Custom_Video_Influencer_lehenga_Fanah,India,India,31.55,31.55,20.0,5527.0,0.0,0.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,active,Ecomm | Retargeting,Custom | Reel | CLP | EOSS Product | EVENT | EOSS – Copy,United States,USA,66288.95999999999,690.51,47.0,440.0,0.0,37.0,39.0,22.0,2.0,1.0,1.0,40000.0,0.0,-0.0,,220000.0,40000.0,1.0,
Brand A,,Growify | BOF | Conversion | India,ACTIVE,Ecomm | Viewed + ATC - 180 Days,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,7391.13,7391.13,376.0,7673.0,,,,22.0,0.0,0.0,3.0,28450.0,,0.0,207500.0,0.0,0.0,1.0,
Brand B,,,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,,876.06,-2700.0,401.0,0.0,17.0,-17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,paused,Ecomm | Women,,  SAUDI ARABIA  ,Middle East,576.36,576.36,181.0,1320.0,0.0,-146.0,183.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Brand A,,Growify | TOF | Conversion | India,,Ecomm | Home Essential,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP,India,India,4196.12,-633614.12,122.0,3296.0,0.0,99.0,11772.0,6.0,0.0,0.0,0.0,0.0,,0.0,6496020.0,0.0,0.0,-1.0,
Brand B,,growify | tof | traffic-lpv | uae,PAUSED,Ecomm | Women,Custom_Video_Influencer_Saree_Mehfil,Saudi Arabia,Middle East,397.37,397.37,12800.0,881.0,0.0,101.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
brand a,,,ACTIVE,Ecomm | Beauty and Personal Care,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Summer Wedding,Custom | Video | Influencer | Mix | WA | PLP,United States,  USA  ,318.18,318.18,2.0,255.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,PAUSED,Ecomm | Women Clothing,Custom_Video_CampaignShoot_Lehenga_Mehfil,India,India,,0.04,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand A,,Growify | TOF | Conversion | India,,TOF | INDIA | Marketplace,,India,India,1054.579999,1054.579999,48.0,,0.0,,44.0,2.0,,,0.0,0.0,,0.0,13696.0,,,1.0,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,  TOF | SHOPIFY DATA LOOKALIKE | US/CA/AUS | WHATSAPP | WOMEN  ,Custom | Carousel | Message | Celeb Content | BAU – Copy 3 - Copy 2,United States,,,,8.0,154.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
Brand B,,,ACTIVE,ecomm | retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,Canada,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,ecomm | magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest of the World,1056.619999,159549.619849,68.0,1012.0,0.0,46.0,39.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,175000.0,80000.0,,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Reel | PLP | Ishq | BAU – Copy,United States,,231.99,35030.49,10.0,-236.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,Australia,Rest of the World,46.63,46.63,,75.0,0.0,1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.0,,
Brand B,,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,CA_Video_Influencer_Lehenga_Disha,Canada,Rest of the World,204.04,204.04,,33205.0,,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,1.0,10494500.0,0.0,0.0,66.0,
Brand B,,,PAUSED,Ecomm | Women,Custom_Video_Deekshakhurana_Sharara_Mehfil,Saudi Arabia,Middle East,97.77,,-36.0,357.0,0.0,27.0,38.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brand A,,Growify | TOF | Conversion | India,ACTIVE,ecomm | engaged,Catalogue | Price || 7k+ || Active | Instock – Copy 2,India,India,323.3,323.3,20.0,216.0,0.0,17.0,21.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,
